<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01015"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,3"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,2.00"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,BLK,NM_001330465.1,16"
"Endogenous,CCL14,NM_032962.4,435"
"Endogenous,CCNB1,NM_031966.2,667"
"Endogenous,STAT2,NM_005419.2,3599"
"Endogenous,IKBKB,NM_001190720.2,811"
"Endogenous,ZEB2,NM_001171653.1,1136"
"Endogenous,LRRC32,NM_005512.2,645"
"Endogenous,IL22RA1,NM_021258.2,15"
"Endogenous,ELOB,NM_007108.2,167"
"Endogenous,ITGA1,NM_181501.1,213"
"Endogenous,IL24,NM_001185158.1,3"
"Endogenous,PVRIG,NM_024070.3,473"
"Endogenous,RB1,NM_000321.2,854"
"Endogenous,SRP54,NM_001146282.1,600"
"Endogenous,ICAM3,NM_002162.3,531"
"Endogenous,CCR5,NM_000579.3,262"
"Endogenous,CTLA4,NM_001037631.2,151"
"Endogenous,GLS,NM_014905.4,602"
"Endogenous,ITGAE,NM_002208.4,380"
"Endogenous,MET,NM_000245.2,59"
"Endogenous,WNT3A,NM_033131.3,8"
"Endogenous,TYMP,NM_001113755.2,3311"
"Endogenous,IFI16,NM_001206567.1,714"
"Endogenous,PVR,NM_001135768.2,172"
"Endogenous,P4HA2,NM_001017973.1,361"
"Endogenous,BRIP1,NM_032043.2,208"
"Endogenous,ESR1,NM_000125.2,3282"
"Endogenous,DAB2,NM_001244871.1,729"
"Endogenous,DUSP1,NM_004417.3,589"
"Endogenous,CD8B,NM_172213.2,123"
"Endogenous,ACVR1C,NM_145259.2,112"
"Endogenous,IL15,NM_000585.4,90"
"Endogenous,KIR3DL1,NM_001322168.1,15"
"Endogenous,CDH1,NM_004360.3,6465"
"Endogenous,HES1,NM_005524.2,1539"
"Endogenous,IHH,NM_002181.2,24"
"Endogenous,CCL19,NM_006274.2,181"
"Endogenous,C2,NM_000063.5,283"
"Endogenous,TLR7,NM_016562.3,99"
"Endogenous,IL2RA,NM_000417.2,42"
"Endogenous,PRKAA2,NM_006252.3,164"
"Endogenous,COL11A2,NM_001163771.1,9"
"Endogenous,TNFRSF10D,NM_003840.4,62"
"Endogenous,SIGLEC8,NM_014442.2,34"
"Endogenous,PC,NM_000920.3,294"
"Endogenous,IL17A,NM_002190.2,13"
"Endogenous,GLI1,NM_005269.2,33"
"Endogenous,GNG4,NM_001098721.1,14"
"Endogenous,LDHB,NM_001174097.2,601"
"Endogenous,DTX4,NM_015177.1,106"
"Endogenous,CD3G,NM_000073.2,33"
"Endogenous,S100A8,NM_002964.4,22"
"Endogenous,ZC3H12A,NM_025079.2,137"
"Endogenous,IER3,NM_003897.3,2325"
"Endogenous,CD4,NM_000616.4,216"
"Endogenous,S100A12,NM_005621.1,8"
"Endogenous,CD6,NM_001254751.1,248"
"Endogenous,CD163,NM_203416.2,331"
"Endogenous,DUSP2,NM_004418.3,45"
"Endogenous,HERC6,NM_001165136.1,157"
"Endogenous,MRC1,NM_002438.2,102"
"Endogenous,DLL4,NM_019074.2,153"
"Endogenous,SAMSN1,NM_001256370.1,408"
"Endogenous,CD28,NM_001243077.1,264"
"Endogenous,TAP2,NM_018833.2,788"
"Endogenous,ICOS,NM_012092.3,84"
"Endogenous,TNFSF12,NM_003809.2,728"
"Endogenous,IFITM2,NM_006435.2,4443"
"Endogenous,DNMT1,NM_001130823.2,1267"
"Endogenous,TNFSF8,NM_001244.3,101"
"Endogenous,TGFB2,NM_001135599.3,314"
"Endogenous,TMEM140,NM_018295.3,245"
"Endogenous,COL11A1,NM_001854.3,3184"
"Endogenous,GIMAP6,NR_024115.1,123"
"Endogenous,IRF4,NM_002460.1,174"
"Endogenous,BNIP3,NM_004052.3,354"
"Endogenous,FPR3,NM_002030.4,511"
"Endogenous,HLA-C,NM_002117.4,7607"
"Endogenous,VEGFC,NM_005429.4,265"
"Endogenous,SIGLEC1,NM_023068.3,439"
"Endogenous,BID,NM_001196.3,193"
"Endogenous,MAPK10,NM_001318067.1,35"
"Endogenous,FCN1,NM_002003.4,42"
"Endogenous,H2AFX,NM_002105.2,163"
"Endogenous,CBLC,NM_001130852.1,217"
"Endogenous,CASP3,NM_032991.2,844"
"Endogenous,PIAS4,NM_015897.2,896"
"Endogenous,HLA-DRA,NM_019111.3,16375"
"Endogenous,ULBP2,NM_025217.2,46"
"Endogenous,CASP1,NM_001223.4,407"
"Endogenous,MS4A2,NM_000139.3,94"
"Endogenous,HSD11B1,NM_181755.2,27"
"Endogenous,GAS1,NM_002048.2,289"
"Endogenous,FUT4,NM_002033.3,231"
"Endogenous,CSF1,NM_000757.5,639"
"Endogenous,FAM30A,NR_026800.2,27"
"Endogenous,ITPK1,NM_001142593.2,996"
"Endogenous,BCAT1,NM_005504.6,194"
"Endogenous,CD80,NM_005191.3,219"
"Endogenous,C1QB,NM_000491.3,2848"
"Endogenous,RELN,NM_005045.3,19"
"Endogenous,ICAM5,NM_003259.3,19"
"Endogenous,MAML2,NM_032427.1,131"
"Endogenous,OLR1,NM_002543.3,664"
"Endogenous,NFKBIE,NM_004556.2,153"
"Endogenous,WNT11,XM_011545241.2,44"
"Endogenous,LILRA3,NM_001172654.2,18"
"Endogenous,TNFSF13B,NM_001145645.2,216"
"Endogenous,TDO2,NM_005651.3,44"
"Endogenous,MAP3K5,NM_005923.3,421"
"Endogenous,HLA-F,NM_001098479.1,593"
"Endogenous,CD3E,NM_000733.3,206"
"Endogenous,RRM2,NM_001034.1,766"
"Endogenous,C7,NM_000587.2,110"
"Endogenous,TNFRSF14,NM_003820.3,2747"
"Endogenous,FCGRT,NM_004107.4,1718"
"Endogenous,WNT2,NM_003391.2,47"
"Endogenous,MICB,NM_005931.3,380"
"Endogenous,HMGA1,NM_145902.2,1607"
"Endogenous,IL21R,NM_021798.3,48"
"Endogenous,CD300A,NM_001256841.1,194"
"Endogenous,TWIST1,NM_000474.3,51"
"Endogenous,IL1RN,NM_000577.3,35"
"Endogenous,CXCL1,NM_001511.3,8"
"Endogenous,SFXN1,NM_001322977.1,732"
"Endogenous,GNLY,NM_012483.3,228"
"Endogenous,NID2,NM_007361.3,974"
"Endogenous,NECTIN1,NM_002855.4,605"
"Endogenous,SERPINA1,NM_001127702.1,222"
"Endogenous,PDGFB,NM_002608.2,146"
"Endogenous,HLA-B,NM_005514.6,24741"
"Endogenous,VCAM1,NM_001078.3,324"
"Endogenous,HLA-DPB1,NM_002121.5,7874"
"Endogenous,HLA-DOA,NM_002119.3,248"
"Endogenous,GBP2,NM_004120.4,545"
"Endogenous,ATM,NM_000051.3,1719"
"Endogenous,PSMB8,NM_004159.4,1179"
"Endogenous,MLH1,NM_000249.2,533"
"Endogenous,PLA1A,NM_015900.2,434"
"Endogenous,NT5E,NM_002526.3,201"
"Endogenous,PALMD,NM_017734.4,139"
"Endogenous,UBA7,NM_003335.2,627"
"Endogenous,PIK3CD,NM_001350234.1,153"
"Endogenous,NOD2,NM_022162.1,380"
"Endogenous,CEACAM3,NM_001277163.2,25"
"Endogenous,RIPK3,NM_006871.3,180"
"Endogenous,IL1R2,NR_048564.1,21"
"Endogenous,JAK1,NM_002227.1,2159"
"Endogenous,ENO1,NM_001428.3,4519"
"Endogenous,LILRA1,NM_001278318.1,89"
"Endogenous,BBS1,NM_024649.4,310"
"Endogenous,MYD88,NM_002468.3,1248"
"Endogenous,CXCR3,NM_001142797.1,113"
"Endogenous,CD1C,NM_001765.2,49"
"Endogenous,TLR9,NM_017442.2,40"
"Endogenous,CCL7,NM_006273.3,17"
"Endogenous,CPA3,NM_001870.2,416"
"Endogenous,SH2D1A,NM_001114937.2,101"
"Endogenous,CCR4,NM_005508.4,204"
"Endogenous,HDAC4,NM_006037.3,305"
"Endogenous,POLD1,NM_001256849.1,165"
"Endogenous,PTPN11,NM_001330437.1,1767"
"Endogenous,JAK2,NM_004972.2,1219"
"Endogenous,WNT10A,NM_025216.2,59"
"Endogenous,ITGB2,NM_000211.3,1344"
"Endogenous,TYMS,NM_001071.1,342"
"Endogenous,KAT2B,NM_003884.4,997"
"Endogenous,ITGA6,NM_001316306.1,855"
"Endogenous,TBX21,NM_013351.1,42"
"Endogenous,BRCA1,NM_007294.3,185"
"Endogenous,COL17A1,NM_000494.3,18"
"Endogenous,BIRC3,NM_001165.4,60"
"Endogenous,KRAS,NM_004985.3,591"
"Endogenous,IL11RA,NM_147162.1,164"
"Endogenous,SIRPA,NM_001040023.1,451"
"Endogenous,CEBPB,NM_005194.3,1124"
"Endogenous,VTCN1,NM_001253849.1,332"
"Endogenous,SGK1,NM_005627.3,814"
"Endogenous,NLRC5,NM_032206.4,506"
"Endogenous,CCL8,NM_005623.2,88"
"Endogenous,TRAF1,NM_001190945.1,608"
"Endogenous,ADAM12,NM_003474.5,1901"
"Endogenous,MMRN2,NM_024756.2,177"
"Endogenous,PTGS2,NM_000963.1,16"
"Endogenous,SMAD5,NM_005903.5,1387"
"Endogenous,LCK,NM_005356.4,258"
"Endogenous,ITGB3,NM_000212.2,64"
"Endogenous,FCGR2B,NM_001002273.1,598"
"Endogenous,NRAS,NM_002524.4,1248"
"Endogenous,IL34,NM_001172771.1,76"
"Endogenous,LAMA1,NM_005559.3,28"
"Endogenous,CLEC4E,NM_014358.3,21"
"Endogenous,IL18R1,NM_001282399.1,50"
"Endogenous,MFNG,NM_002405.3,120"
"Endogenous,TTC30A,NM_152275.3,685"
"Endogenous,TNFRSF10C,NM_003841.3,339"
"Positive,POS_C(8),ERCC_00002.1,1729"
"Positive,POS_A(128),ERCC_00117.1,17945"
"Positive,POS_F(0.125),ERCC_00034.1,50"
"Positive,POS_D(2),ERCC_00092.1,338"
"Positive,POS_B(32),ERCC_00112.1,6685"
"Positive,POS_E(0.5),ERCC_00035.1,70"
"Negative,NEG_C(0),ERCC_00019.1,11"
"Negative,NEG_D(0),ERCC_00076.1,15"
"Negative,NEG_E(0),ERCC_00098.1,14"
"Negative,NEG_A(0),ERCC_00096.1,7"
"Negative,NEG_H(0),ERCC_00154.1,17"
"Negative,NEG_G(0),ERCC_00144.1,5"
"Negative,NEG_F(0),ERCC_00126.1,17"
"Negative,NEG_B(0),ERCC_00041.1,12"
"Housekeeping,UBB,NM_018955.3,9279"
"Housekeeping,PUM1,NM_001020658.1,2483"
"Housekeeping,TLK2,NM_006852.3,515"
"Housekeeping,DNAJC14,NM_032364.5,1130"
"Housekeeping,SF3A1,NM_005877.4,1164"
"Housekeeping,POLR2A,NM_000937.2,2351"
"Housekeeping,SDHA,NM_004168.3,2642"
"Housekeeping,STK11IP,NM_052902.2,633"
"Housekeeping,NRDE2,NM_017970.3,587"
"Housekeeping,TBP,NM_001172085.1,541"
"Housekeeping,OAZ1,NM_004152.2,7887"
"Housekeeping,TBC1D10B,NM_015527.3,503"
"Housekeeping,GUSB,NM_000181.1,1180"
"Housekeeping,PSMC4,NM_006503.2,1665"
"Housekeeping,TFRC,NM_003234.1,707"
"Housekeeping,ABCF1,NM_001090.2,976"
"Housekeeping,TMUB2,NM_177441.2,633"
"Housekeeping,MRPL19,NM_014763.3,645"
"Housekeeping,G6PD,NM_000402.4,317"
"Housekeeping,ERCC3,NM_000122.1,1321"
</Code_Summary>
<Messages>
</Messages>
